logradouro,complemento,bairro,cidade,estado,cep,longitude,latitude
9ª Travessa Dom Antônio de Almeida Lustosa,,Planalto,Natal,RN,59073-291,-35.2588182,-5.8547918
Rua Dom Antônio de Almeida Lustosa,,Planalto,Natal,RN,59073-110,-35.2550151,-5.8525163
Travessa Dom Antônio de Almeida Lustosa,,Planalto,Natal,RN,59073-112,-35.2550151,-5.8525163
Largo Dom Bosco,,Ribeira,Natal,RN,59012-530,-35.2054016,-5.7798214
Rua Dom Bosco,,Redinha,Natal,RN,59122-485,-35.2268828,-5.750295500000001
Travessa Dom Bosco,,Nossa Senhora da Apresentação,Natal,RN,59115-694,-35.2625001,-5.7468508
Rua Dom Expedito,,Candelária,Natal,RN,59065-410,-35.2224824,-5.838781099999999
Rua Dom Francisco de Almeida,,Pitimbu,Natal,RN,59069-360,-35.24391749999999,-5.8464709
Rua Dom Henrique Aragão,,Pitimbu,Natal,RN,59069-260,-35.241793,-5.8451846
Rua Dom Joaquim de Almeida,,Lagoa Nova,Natal,RN,59056-140,-35.2010213,-5.815763
Rua Dom José Pereira Alves,,Petrópolis,Natal,RN,59014-450,-35.1947208,-5.787186000000001
Rua Dom José Tomaz,,Tirol,Natal,RN,59022-250,-35.2047404,-5.8045671
Travessa Dom José Tomaz,,Tirol,Natal,RN,59022-255,-35.2047404,-5.8045671
Travessa Dom José,,Planalto,Natal,RN,59073-017,-35.2504438,-5.857453599999999
Travessa Dom Oriente,,Planalto,Natal,RN,59073-293,-35.2631891,-5.8571323
Rua Dom Pedro I,,Cidade Alta,Natal,RN,59025-630,-35.2082794,-5.7840549
Rua Dom Pedro I,,Lagoa Azul,Natal,RN,59129-750,-35.2574448,-5.7393475
Travessa Dom Pedro I,,Lagoa Azul,Natal,RN,59129-751,-35.2591925,-5.7411376
Travessa Dom Rafael,,Nossa Senhora da Apresentação,Natal,RN,59115-517,-35.2751359,-5.753445
Travessa Dom Romero,,Nossa Senhora da Apresentação,Natal,RN,59114-086,-35.2680626,-5.7588408
Praça Dom Vital,,Cidade Alta,Natal,RN,59025-380,-35.2088675,-5.783270700000001
Rua Domingos Amado,,Candelária,Natal,RN,59065-470,-35.221349,-5.8373256
Rua Domingos Sávio,,Ribeira,Natal,RN,59012-490,-35.2029546,-5.782108699999999
Rua Dona Amélia Machado,,Bom Pastor,Natal,RN,59052-020,-35.2364671,-5.809457099999999
Travessa Dona Isabel de Brito Lima,,Igapó,Natal,RN,59104-225,-35.2610163,-5.7724441
Rua Dona Izabel de Brito Lima,,Igapó,Natal,RN,59104-220,-35.2610163,-5.7724441
Rua Dona Maria Câmara,,Capim Macio,Natal,RN,59082-430,-35.1974017,-5.8633333
Vila Donisete,,Quintas,Natal,RN,59050-290,-35.2234916,-5.8062032
Rua Dourado,,Potengi,Natal,RN,59124-800,-35.2355243,-5.732310699999999
Travessa Dourados,,Nossa Senhora da Apresentação,Natal,RN,59114-032,-35.27171999999999,-5.7550346
Rua Doutor Abelardo Calafange,,Nova Descoberta,Natal,RN,59056-480,-35.19882200000001,-5.8212247
Rua Doutor Aderson Dutra de Almeida,,Ponta Negra,Natal,RN,59092-475,-35.1786552,-5.8762459
Rua Doutor Aldo Fernandes,,Candelária,Natal,RN,59066-200,-35.2153672,-5.8549989
Rua Doutor Alexander Fleming,,Capim Macio,Natal,RN,59082-020,-35.2031503,-5.8546704
Rua Doutor Alfredo Lira,,Alecrim,Natal,RN,59035-570,-35.2246043,-5.800882199999999
Travessa Doutor Alfredo Lira,,Alecrim,Natal,RN,59035-572,-35.2246043,-5.800882199999999
Rua Doutor Alois Hunka,,Ponta Negra,Natal,RN,59092-543,-35.2974297,-5.930735599999999
Rua Doutor Aloysio de Castro,,Pitimbu,Natal,RN,59069-220,-35.242853,-5.844781999999999
Travessa Doutor Aluízio Feitosa,,Planalto,Natal,RN,59073-108,-35.2079371,-5.815837699999999
Rua Doutor Amaro Ienaga,,Pajuçara,Natal,RN,59131-510,-35.241729,-5.7383891
Praça Doutor Amaro de Souza Marinho,,Lagoa Nova,Natal,RN,59056-580,-35.2054924,-5.817765199999999
Rua Doutor Antônio Freire,,Lagoa Nova,Natal,RN,59054-430,-35.22137410000001,-5.8134879
Rua Doutor Antônio Machado Alcântara,,Pajuçara,Natal,RN,59131-390,-35.2436268,-5.7240332
Rua Doutor Antônio Pereira de Macedo,,Ponta Negra,Natal,RN,59090-514,-35.175543,-5.887500999999999
Rua Doutor Antônio Pinto de Medeiros,,Quintas,Natal,RN,59050-010,-35.2378,-5.8014744
Rua Doutor Antônio de Souza,,Igapó,Natal,RN,59104-360,-35.2505266,-5.7746667
Rua Doutor Arnaldo Vieira de Carvalho,,Pajuçara,Natal,RN,59131-320,-35.2456079,-5.7233702
1ª Travessa Doutor Augusto Cesino Monteiro de Medeiros,,Potengi,Natal,RN,59120-636,-35.2326156,-5.7613233
2ª Travessa Doutor Augusto Cesino Monteiro de Medeiros,,Potengi,Natal,RN,59120-637,-35.2326156,-5.7613233
3ª Travessa Doutor Augusto Cesino Monteiro de Medeiros,,Potengi,Natal,RN,59120-638,-35.2326268,-5.761308199999999
4ª Travessa Doutor Augusto Cesino Monteiro de Medeiros,,Potengi,Natal,RN,59120-639,-35.2326268,-5.761308199999999
Rua Doutor Augusto Cesino Monteiro de Medeiros,,Potengi,Natal,RN,59120-635,-35.234557,-5.7587503
Travessa Doutor Augusto Cesino Monteiro de Medeiros,,Potengi,Natal,RN,59120-632,-35.234557,-5.7587503
Rua Doutor Aurino Fernandes,,Lagoa Nova,Natal,RN,59054-785,-35.2137538,-5.8172454
Rua Doutor Barata,,Ribeira,Natal,RN,59012-370,-35.2061131,-5.7783849
Rua Doutor Carlos Mesquita,,Pajuçara,Natal,RN,59122-348,-35.2268348,-5.7396083
Passagem Doutor Carlos Passos,,Tirol,Natal,RN,59015-311,-35.2001687,-5.812399399999999
Rua Doutor Carlos Passos,,Tirol,Natal,RN,59015-310,-35.2001687,-5.812399399999999
Rua Doutor Carneiro Ribeiro,,Pajuçara,Natal,RN,59131-830,-35.2480586,-5.7344531
Rua Doutor Cassimiro de Abreu,,Pitimbu,Natal,RN,59069-480,-35.2340777,-5.862997399999999
Rua Doutor Celso Ramalho,,Lagoa Seca,Natal,RN,59022-330,-35.2104989,-5.8096576
Rua Doutor Clóvis Gentile,,Candelária,Natal,RN,59066-830,-35.2230355,-5.8462996
Rua Doutor Costa Ribeiro,,Pitimbu,Natal,RN,59069-330,-35.2403787,-5.8472691
Rua Doutor Cussy Júnior,,Lagoa Nova,Natal,RN,59056-050,-35.2061207,-5.8138217
Rua Doutor César Cabral,,Candelária,Natal,RN,59064-285,-35.2314021,-5.8345761
Rua Doutor César Cabral,,Cidade Nova,Natal,RN,59072-852,-35.2314021,-5.8345761
Rua Doutor Dalton Cunha,,Candelária,Natal,RN,59066-150,-35.212411,-5.848915799999999
Rua Doutor Elói de Souza,,Alecrim,Natal,RN,59037-580,-35.21827620000001,-5.8019675
Rua Doutor Emílio Salem,,Lagoa Nova,Natal,RN,59054-525,-35.2162133,-5.8170993
Rua Doutor Ernane Cicco,,Barro Vermelho,Natal,RN,59030-360,-35.21134260000001,-5.7968117
Rua Doutor Ernani Cabral,,Candelária,Natal,RN,59064-220,-35.2267224,-5.829597
Rua Doutor Euclides da Cunha,,Pitimbu,Natal,RN,59069-400,-35.2413243,-5.851089
Rua Doutor Ewerton Dantas Cortez,,Tirol,Natal,RN,59020-620,-35.2038981,-5.804151399999999
Rua Doutor Expedito Gurgel,,Pajuçara,Natal,RN,59122-355,-35.2383903,-5.7474283
Rua Doutor Ezequiel Fonseca,,Candelária,Natal,RN,59066-140,-35.2128508,-5.849751299999999
Travessa Doutor Ferreira,,Nossa Senhora da Apresentação,Natal,RN,59115-838,-35.2762499,-5.7476218
Rua Doutor Ferreirinha de Lima,,Lagoa Azul,Natal,RN,59138-621,-35.2611429,-5.7265595
Rua Doutor Francisco Ivo Trindade,,Lagoa Nova,Natal,RN,59076-710,-35.2084457,-5.8350355
Rua Doutor Francisco Leite de Carvalho,,Lagoa Nova,Natal,RN,59062-420,-35.2218225,-5.8171729
Rua Doutor Francisco Ramalho,,Lagoa Nova,Natal,RN,59063-640,-35.2218225,-5.8171729
Rua Doutor Francisco Sá,,Pitimbu,Natal,RN,59069-080,-35.2496143,-5.8612982
Rua Doutor Francisco Sá,,Planalto,Natal,RN,59073-080,-35.24595559999999,-5.8501166
Travessa Doutor Galdino Bisneto,,Lagoa Azul,Natal,RN,59139-436,-35.2680987,-5.7298073
Rua Doutor Galdino Bisneto dos Santos Lima,,Lagoa Azul,Natal,RN,59139-435,-35.2680987,-5.7298073
Rua Doutor Gil Soares de Araújo,,Salinas,Natal,RN,59107-025,-35.2057236,-5.7868211
Rua Doutor Guilherme de Almeida,,Pajuçara,Natal,RN,59131-150,-35.2462649,-5.7297964
Rua Doutor Heitor Carrilho,,Cidade Alta,Natal,RN,59025-320,-35.208203,-5.787005
Rua Doutor Hernani Hugo Gomes,,Capim Macio,Natal,RN,59082-270,-35.1871117,-5.865080499999999
Rua Doutor Horácio,,Lagoa Nova,Natal,RN,59054-640,-35.2147855,-5.8122529
Travessa Doutor Horácio,,Lagoa Nova,Natal,RN,59054-645,-35.2150806,-5.8120349
Rua Doutor Israel Nunes,397,Tirol,Natal,RN,59015-360,-35.1993764,-5.8168545
Rua Doutor Israel Nunes,399,Nova Descoberta,Natal,RN,59056-370,-35.1995335,-5.8168123
Rua Doutor Jacob Wolfson,,Tirol,Natal,RN,59020-070,-35.1983949,-5.7891764
Rua Doutor Jonas de Oliveira Leite,,Nossa Senhora de Nazaré,Natal,RN,59060-510,-35.2286278,-5.8226271
Rua Doutor José Augusto Bezerra de Medeiros,,Areia Preta,Natal,RN,59014-075,-35.1904459,-5.7831483
Rua Doutor José Augusto Bezerra de Medeiros,,Praia do Meio,Natal,RN,59010-003,-35.1904459,-5.7831483
Rua Doutor José Bezerra,,Barro Vermelho,Natal,RN,59022-120,-35.20746630000001,-5.8005719
Rua Doutor José Borges,,Lagoa Nova,Natal,RN,59056-040,-35.2067855,-5.8128927
Avenida Doutor José Francisco da Silva,,Potengi,Natal,RN,59108-500,-35.2585078,-5.7601824
Travessa Doutor José Francisco da Silva,,Potengi,Natal,RN,59108-505,-35.2585078,-5.7601824
Rua Doutor José Garcia da Rocha,,Lagoa Seca,Natal,RN,59031-010,-35.2116923,-5.8020706
Rua Doutor José Gonçalves,,Lagoa Nova,Natal,RN,59056-570,-35.2082669,-5.816754599999999
Avenida Doutor José Gurgel de Araújo,,Guarapes,Natal,RN,59074-850,-35.2713295,-5.827861599999999
Rua Doutor José Inácio de Carvalho,,Tirol,Natal,RN,59020-420,-35.2014903,-5.797641
Rua Doutor José Ivo,,Cidade Alta,Natal,RN,59025-340,-35.2066509,-5.785379799999999
Rua Doutor José Neves,,Bom Pastor,Natal,RN,59052-050,-35.2331088,-5.8067891
Rua Doutor José Neves,,Quintas,Natal,RN,59050-185,-35.2331088,-5.8067891
Rua Doutor José Pedro Bezerra,,Pitimbu,Natal,RN,59066-310,-35.2220504,-5.8623081
Rua Doutor José Tavares da Silva,,Candelária,Natal,RN,59066-260,-35.2228048,-5.8527154
Travessa Doutor José Xavier,,Nossa Senhora da Apresentação,Natal,RN,59114-073,-35.2756762,-5.7476325
Rua Doutor José Xavier da Cunha,,Capim Macio,Natal,RN,59080-030,-35.208876,-5.8508954
Rua Doutor João Abdon da Silva,,Lagoa Nova,Natal,RN,59063-110,-35.2210146,-5.8218381
Rua Doutor João Chaves,,Tirol,Natal,RN,59020-310,-35.2016404,-5.7980544
Rua Doutor João Dutra,,Tirol,Natal,RN,59015-400,-35.1975774,-5.813217799999999
Rua Doutor João Machado,,Alecrim,Natal,RN,59037-620,-35.2178914,-5.8014423
Travessa Doutor João Machado,,Alecrim,Natal,RN,59037-621,-35.2178914,-5.8014423
Avenida Doutor João Medeiros Filho,871,Igapó,Natal,RN,59104-200,-35.2550136,-5.7676905
Avenida Doutor João Medeiros Filho,1507,Potengi,Natal,RN,59108-200,-35.2528948,-5.7628267
Avenida Doutor João Medeiros Filho,2573,Potengi,Natal,RN,59110-200,-35.2456479,-5.758457000000001
Avenida Doutor João Medeiros Filho,5215,Pajuçara,Natal,RN,59122-518,-35.2271701,-5.747376399999999
Avenida Doutor João Medeiros Filho,4162,Redinha,Natal,RN,59122-200,-35.233993,-5.7517685
Avenida Doutor João Medeiros Filho,6492,Redinha,Natal,RN,59122-610,-35.2180322,-5.7453467
Avenida Doutor João Medeiros Filho,6483,Pajuçara,Natal,RN,59122-770,-35.2176415,-5.745126099999999
Avenida Doutor João Medeiros Filho,4223,Pajuçara,Natal,RN,59122-365,-35.2336341,-5.7512546
Avenida Doutor João Medeiros Filho,800,Igapó,Natal,RN,59104-095,-35.2545433,-5.771301299999999
Avenida Doutor João Medeiros Filho,1326,Potengi,Natal,RN,59108-550,-35.2542418,-5.7642305
Avenida Doutor João Medeiros Filho,1942,Potengi,Natal,RN,59110-720,-35.2433374,-5.7574225
Avenida Doutor João Medeiros Filho,2876,Potengi,Natal,RN,59120-555,-35.2430716,-5.757234599999999
Avenida Doutor João Medeiros Filho,3373,Potengi,Natal,RN,59120-200,-35.238899,-5.7544571
Avenida Doutor João Medeiros Filho,5172,Redinha,Natal,RN,59122-468,-35.227401,-5.7477088
Avenida Doutor João Medeiros Filho,7241,Redinha,Natal,RN,59122-005,-35.2131756,-5.7453771
Travessa Doutor João Medeiros Filho,,Redinha,Natal,RN,59122-053,-35.2476774,-5.7598102
Rua Doutor João Tinoco Filho,,Neópolis,Natal,RN,59084-180,-35.20168779999999,-5.866986499999999
Travessa Doutor João Tinoco Filho,,Neópolis,Natal,RN,59088-182,-35.20168779999999,-5.866986499999999
Avenida Doutor Juliano Moreira,,Pajuçara,Natal,RN,59131-430,-35.2438227,-5.7291265
Rua Doutor Júlio Mesquita,,Pajuçara,Natal,RN,59131-420,-35.2426623,-5.7236744
Rua Doutor Júlio Resende,,Lagoa Nova,Natal,RN,59056-340,-35.2016681,-5.8186474
Rua Doutor Júlio de Castilho,,Pitimbu,Natal,RN,59069-550,-35.2416332,-5.8504425
Rua Doutor Lauro Pinto,,Candelária,Natal,RN,59064-250,-35.22544610000001,-5.8291654
Rua Doutor Lauro Pinto,,Lagoa Nova,Natal,RN,59064-165,-35.22496890000001,-5.8278491
Rua Doutor Luiz Antônio,,Alecrim,Natal,RN,59030-070,-35.2129833,-5.7952151
Rua Doutor Luiz Dutra,,Alecrim,Natal,RN,59040-340,-35.2181554,-5.7939493
Rua Doutor Luiz Felipe Câmara,,Lagoa Nova,Natal,RN,59064-200,-35.225132,-5.8268646
Rua Doutor Manoel Augusto Bezerra de Araújo,,Ponta Negra,Natal,RN,59090-430,-35.1774374,-5.8818544
Rua Doutor Manoel Dantas,,Petrópolis,Natal,RN,59012-270,-35.199917,-5.781458
Travessa Doutor Manoel Dantas,,Petrópolis,Natal,RN,59012-275,-35.1996979,-5.7808864
2ª Travessa Doutor Manoel Miranda,,Bom Pastor,Natal,RN,59060-034,-35.21794879999999,-5.7949462
3ª Travessa Doutor Manoel Miranda,,Bom Pastor,Natal,RN,59060-036,-35.2179513,-5.7949493
Travessa Doutor Manoel Miranda,,Bom Pastor,Natal,RN,59060-026,-35.2337423,-5.806525100000001
Rua Doutor Manoel da Costa Souza,,Neópolis,Natal,RN,59086-330,-35.2115484,-5.8664781
Rua Doutor Mariano da Silva,,Lagoa Azul,Natal,RN,59138-624,-35.2616886,-5.7249532
Rua Doutor Miguel Couto,,Pitimbu,Natal,RN,59069-020,-35.2434603,-5.8478701
Rua Doutor Miranda,,Rocas,Natal,RN,59010-650,-35.2018345,-5.7702205
Travessa Doutor Miranda,,Rocas,Natal,RN,59010-655,-35.202211,-5.769781999999999
Travessa Doutor Monte,,Planalto,Natal,RN,59073-202,-35.253008,-5.8515269
2ª Travessa Doutor Mário Negócio,,Quintas,Natal,RN,59042-013,-35.2304321,-5.797002099999999
Rua Doutor Mário Negócio,,Alecrim,Natal,RN,59040-000,-35.2251758,-5.7961304
Rua Doutor Mário Negócio,,Quintas,Natal,RN,59040-480,-35.2304321,-5.797002099999999
Travessa Doutor Mário Negócio,,Quintas,Natal,RN,59040-011,-35.2304321,-5.797002099999999
Vila Doutor Mário Negócio,,Alecrim,Natal,RN,59040-227,-35.2251758,-5.7961304
Rua Doutor Múcio Galvão,,Barro Vermelho,Natal,RN,59022-530,-35.20603610000001,-5.8041018
Rua Doutor Múcio Villar Ribeiro Dantas,,Ponta Negra,Natal,RN,59092-580,-35.1778032,-5.8937845
Travessa Doutor Napoleão Laureano,,Bom Pastor,Natal,RN,59060-485,-35.2405538,-5.804868799999999
Travessa Doutor Napoleão Laureano,,Quintas,Natal,RN,59050-481,-35.2405538,-5.804868799999999
Rua Doutor Nildo Alff,,Capim Macio,Natal,RN,59082-322,-35.186849,-5.8680923
Rua Doutor Nilo Bezerra Ramalho,,Tirol,Natal,RN,59015-300,-35.1986386,-5.812288499999999
Rua Doutor Nizário Gurgel,,Tirol,Natal,RN,59022-040,-35.2045044,-5.7942379
Rua Doutor Orlando de Azevedo,,Capim Macio,Natal,RN,59082-050,-35.202722,-5.857241600000001
Rua Doutor Osvaldo Fortes do Rego,,Ponta Negra,Natal,RN,59092-560,-35.1810866,-5.8892783
Rua Doutor Osório Tenório,,Bom Pastor,Natal,RN,59052-030,-35.2338467,-5.8073735
Rua Doutor Osório Tenório,,Quintas,Natal,RN,59050-182,-35.2338467,-5.8073735
Travessa Doutor Osório Tenório,,Quintas,Natal,RN,59052-035,-35.2338467,-5.8073735
Rua Doutor Otávio Maia,,Lagoa Nova,Natal,RN,59077-060,-35.2070109,-5.8390523
Rua Doutor Pacheco Dantas,,Lagoa Nova,Natal,RN,59056-720,-35.2202016,-5.8090863
Rua Doutor Paulo Pinto de Abreu,,Lagoa Nova,Natal,RN,59064-360,-35.2200723,-5.8272454
Rua Doutor Paulo Viveiros,,Petrópolis,Natal,RN,59012-350,-35.19548580000001,-5.7828859
Rua Doutor Pedro Amorim,937,Barro Vermelho,Natal,RN,59030-490,-35.2081617,-5.7976028
Rua Doutor Pedro Amorim,939,Barro Vermelho,Natal,RN,59022-420,-35.2080442,-5.7978093
Rua Doutor Pedro Ernesto,,Pitimbu,Natal,RN,59069-240,-35.2433282,-5.8461567
2ª Travessa Doutor Pedro Lopes Cardoso,,Pajuçara,Natal,RN,59122-525,-35.232811,-5.7480679
Rua Doutor Pedro Lopes Cardoso,,Pajuçara,Natal,RN,59122-520,-35.2322221,-5.7482815
Rua Doutor Pedro Lopes Cardoso,999,Pajuçara,Natal,RN,59123-000,-35.2322221,-5.7482815
Rua Doutor Pedro Lopes Cardoso,1001,Pajuçara,Natal,RN,59122-345,-35.2322221,-5.7482815
Travessa Doutor Pedro Lopes Cardoso,,Pajuçara,Natal,RN,59122-519,-35.2322221,-5.7482815
Rua Doutor Pedro Segundo de Araújo,,Capim Macio,Natal,RN,59082-040,-35.2035285,-5.8566151
Rua Doutor Pinto de Abreu,,Alecrim,Natal,RN,59030-030,-35.2102954,-5.7925645
Rua Doutor Plácido de Castro,,Pitimbu,Natal,RN,59069-280,-35.2413043,-5.8454755
Rua Doutor Ponciano Barbosa,,Cidade Alta,Natal,RN,59025-050,-35.2041084,-5.7848804
Rua Doutor Poty Nóbrega,,Lagoa Nova,Natal,RN,59056-180,-35.2082299,-5.8166781
Rua Doutor Quinho Chaves,,Lagoa Nova,Natal,RN,59076-670,-35.2105667,-5.8330043
Rua Doutor Raimundo Correia,,Pitimbu,Natal,RN,59069-450,-35.2436638,-5.850500299999999
Rua Doutor Raimundo Fonseca,,Ponta Negra,Natal,RN,59090-350,-35.2436638,-5.850500299999999
Rua Doutor Raul Alencar,,Barro Vermelho,Natal,RN,59030-560,-35.2111449,-5.80066
Rua Doutor Renato Dantas,,Petrópolis,Natal,RN,59014-460,-35.1940357,-5.7874943
Rua Doutor Ribeiro Costa,,Cidade Nova,Natal,RN,59072-730,-35.2423933,-5.8344657
Rua Doutor Ricardo Barreto,,Rocas,Natal,RN,59010-330,-35.1985448,-5.7733212
Rua Doutor Rômulo Jorge,,Lagoa Nova,Natal,RN,59062-380,-35.2227091,-5.8172872
Rua Doutor Sebastião Zuza de Matos,,Neópolis,Natal,RN,59080-470,-35.2102055,-5.8590744
Rua Doutor Serquiz Farkatt,,Barro Vermelho,Natal,RN,59030-220,-35.2089924,-5.7927706
Rua Doutor Silvino Meira e Sá Bezerra,,Ponta Negra,Natal,RN,59090-170,-35.1734252,-5.8808917
Avenida Doutor Solon de Miranda Galvão,,Capim Macio,Natal,RN,59078-500,-35.1976322,-5.8485223
Estrada Doutor Ulysses Guimarães,,Redinha,Natal,RN,59122-640,-35.2069002,-5.7435316
Rua Doutor Varela Santiago,,Rocas,Natal,RN,59010-740,-35.1999815,-5.7717098
Travessa Doutor Varela Santiago,,Rocas,Natal,RN,59010-745,-35.2003392,-5.7725267
Vila Doutor Varela Santiago,,Rocas,Natal,RN,59010-746,-35.2003392,-5.7725267
Travessa Doutor Viana,,Dix-Sept Rosado,Natal,RN,59052-360,-35.2280447,-5.8110823
Rua Doutor Vicente Farache,,Tirol,Natal,RN,59015-370,-35.1980191,-5.8148412
Rua Doutor Vicente Farache,,Nova Descoberta,Natal,RN,59056-380,-35.1982282,-5.8153127
Travessa Doutor Vicente Farache,,Nova Descoberta,Natal,RN,59056-386,-35.1982282,-5.8153127
Rua Doutor Vicente de Carvalho,,Pajuçara,Natal,RN,59131-270,-35.24535120000001,-5.726960200000001
Rua Doutor Viriato Correia,,Pajuçara,Natal,RN,59131-060,-35.2468157,-5.733225
Travessa Doutor Wilson Ramalho,,Nossa Senhora da Apresentação,Natal,RN,59114-282,-35.2752715,-5.7430314
Rua Doutor Zeca Passos,,Candelária,Natal,RN,59066-845,-35.2261765,-5.852631
Rua Doutor Álvaro Alvim,,Pitimbu,Natal,RN,59069-430,-35.2446249,-5.8510067
Rua Doutor Álvaro Navarro,,Alecrim,Natal,RN,59037-380,-35.223566,-5.804951399999999
Rua Doutor Álvaro Ozório de Almeida,,Pajuçara,Natal,RN,59131-080,-35.2469298,-5.7314259
Rua Doutora Mirian Pinheiro Vieira de Sousa,,Neópolis,Natal,RN,59088-760,-35.204046,-5.8779856
Rua Doutora Nívea Madruga,,Lagoa Nova,Natal,RN,59076-730,-35.2095703,-5.834966199999999
Rua Doze de Janeiro,,Potengi,Natal,RN,59120-599,-35.2355887,-5.7589212
Travessa Doze de Julho,,Nossa Senhora da Apresentação,Natal,RN,59114-101,-35.2752715,-5.7430314
Rua Doze de Março,,Nossa Senhora da Apresentação,Natal,RN,59115-568,-35.2727351,-5.751232
Rua Doze de Outubro,,Alecrim,Natal,RN,59037-420,-35.2236861,-5.802072
Rua Doze de Outubro,,Bom Pastor,Natal,RN,59060-710,-35.2495064,-5.8145619
Rua Dragão do Mar,,Pajuçara,Natal,RN,59132-580,-35.2435514,-5.7306405
Travessa Dublin,,Felipe Camarão,Natal,RN,59074-126,-35.2659694,-5.822195
Rua Dulce Meira e Sá Figueiredo,,Capim Macio,Natal,RN,59082-351,-35.1883013,-5.8699925
Rua Dunas VI,,Pajuçara,Natal,RN,59133-266,-35.23752169999999,-5.739322
Vila Duodécimo Rosado,,Tirol,Natal,RN,59015-009,-35.1998547,-5.800667499999999
Avenida Duque de Caxias,,Ribeira,Natal,RN,59012-200,-35.2041394,-5.77501
Avenida Duque de Caxias,,Rocas,Natal,RN,59010-775,-35.2038215,-5.7742669
Rua Durval Porpino,,Neópolis,Natal,RN,59084-220,-35.203576,-5.8652435
Avenida Dão Silveira,,Candelária,Natal,RN,59066-180,-35.2129473,-5.8573179
Avenida Dão Silveira 4404,,Candelária,Natal,RN,59066-900,-35.2126394,-5.856727999999999
Avenida Dão Silveira,,Pitimbu,Natal,RN,59066-400,-35.2200264,-5.8722229
Rua Décio Fonseca,,Rocas,Natal,RN,59010-370,-35.1996735,-5.7705692
Rua Ebenézer,,Nordeste,Natal,RN,59042-290,-35.2430246,-5.796820500000001
Rua Edgar Barbosa,,Nova Descoberta,Natal,RN,59056-440,-35.1998279,-5.8184863
Vila Edice,,Nordeste,Natal,RN,59042-645,-35.200916,-5.7792569
Vila Edilsa Maciel,,Dix-Sept Rosado,Natal,RN,59054-011,-35.2267939,-5.8083453
Rua Edilson Dias dos Santos,,Pajuçara,Natal,RN,59122-357,-35.2281109,-5.742808
Travessa Edilson Silva,,Nossa Senhora de Nazaré,Natal,RN,59062-199,-35.2323807,-5.8168992
Rua Edilza Maciel,,Dix-Sept Rosado,Natal,RN,59054-010,-35.2333217,-5.8109436
Travessa Edilza Maciel,,Dix-Sept Rosado,Natal,RN,59054-105,-35.2329797,-5.8111785
Rua Edinaldo Caldas,,Pajuçara,Natal,RN,59122-529,-35.2298421,-5.7462076
Rua Ediondas Fernandes de Castro,,Felipe Camarão,Natal,RN,59072-305,-35.2480457,-5.8163751
Rua Ediondas Fernandes de Castro,,Bom Pastor,Natal,RN,59060-689,-35.2480457,-5.8163751
Rua Edson Fialho,,Pajuçara,Natal,RN,59122-532,-35.23342969999999,-5.7441068
Rua Edson Pinto da Silva,,Cidade Nova,Natal,RN,59072-523,-35.2423933,-5.8344657
Rua Edson Pinto da Silva,,Lagoa Azul,Natal,RN,59139-635,-35.2604535,-5.736341599999999
Travessa Edson Silva,,Nossa Senhora de Nazaré,Natal,RN,59062-785,-35.2343298,-5.811706
Rua Edson Teixeira da Silva,,Ponta Negra,Natal,RN,59090-568,-35.1783621,-5.8907332
Praça Eduardo Carlos Pereira,,Alecrim,Natal,RN,59031-440,-35.2169,-5.7959177
Rua Eduardo França,,Ponta Negra,Natal,RN,59090-529,-35.17119539999999,-5.892682
Rua Eduardo Gomes,,Lagoa Nova,Natal,RN,59063-050,-35.2232335,-5.8208519
Rua Eduardo Gurgel,,Lagoa Nova,Natal,RN,59054-490,-35.2162133,-5.8170993
Rua Eduardo Medeiros,,Barro Vermelho,Natal,RN,59030-480,-35.2091986,-5.7972076
