cep,longitude,latitude
59135-550,-35.2505184548774,-5.728493025718566
59054-220,-35.21428611793646,-5.814335883067845
59135-790,-35.24871992657367,-5.725839955604563
59127-020,-35.24870800512087,-5.753224000889219
59056-760,-35.22368831559235,-5.807466945944067
59068-340,-35.23956937831933,-5.8568193459542135
59074-721,-35.27685839327192,-5.83936961758881
59122-505,-35.22968990506125,-5.751719961758576
59127-008,-35.248504930757214,-5.74951996363211
59012-000,-35.20497001308126,-5.78203685908828
59025-001,-35.20589448538088,-5.784107298430983
59025-906,-35.20635996721981,-5.785399999369588
59025-900,-35.205992388827674,-5.784046607839618
59025-000,-35.20598908843207,-5.7840400050721446
59025-002,-35.20704965936608,-5.786298166062647
59025-003,-35.20710745331488,-5.786686415135702
59074-326,-35.251119999999965,-5.829109999999957
59122-480,-35.22993490809107,-5.751259962912308
59135-240,-35.25106991885745,-5.7323449620661995
59068-240,-35.24479489086421,-5.852189958492389
59074-122,-35.26326990465786,-5.822059950242777
59068-220,-35.23762030683917,-5.858203518665732
59129-340,-35.2609211349147,-5.748151015104513
59110-330,-35.25388601087082,-5.756205892691269
59068-280,-35.243214944025134,-5.853314977536591
59068-300,-35.23580787608285,-5.860118468097683
59068-420,-34.81090057364062,-7.4758549764140145
59139-475,-35.26536994858894,-5.727234955750049
59080-190,-35.208166241873606,-5.855524557590567
59070-500,-35.23802041957073,-5.826623638416778
59090-580,-35.17523656220704,-5.889305246429889
59071-300,-35.24018882918567,-5.823303489443928
59080-350,-35.207819927114905,-5.858274968740659
59074-141,-35.26457607372379,-5.819960846171182
59068-370,-35.23817926581099,-5.8577505025747785
59074-776,-35.277284949681395,-5.8523899716569066
59068-260,-35.23818199348805,-5.857754205355554
59127-640,-35.25317993725332,-5.7466249590491065
59127-100,-35.25082994496954,-5.7519599566012465
59068-290,-35.24267489800354,-5.853794946267174
59086-220,-35.20764990020899,-5.865724971921054
59115-528,-35.28711999999996,-5.727389999999957
59127-650,-35.254784945982884,-5.7465549701575895
59122-499,-35.22724999999997,-5.7474299999999525
59068-410,-35.236313208928344,-5.859188185242777
59068-380,-35.237621268309624,-5.858206163885282
59127-470,-35.251184918569024,-5.748324955696398
59132-670,-35.24408310221783,-5.731478837436283
59115-043,-35.26809993445319,-5.748884971602299
59050-096,-35.237436168519395,-5.806237444004903
59050-097,-35.23732150988818,-5.806256025060519
59050-090,-35.2376501990962,-5.804960793598335
59050-095,-35.23720929577633,-5.805743461444463
59050-098,-35.2376501990962,-5.804960793598335
59068-330,-35.240649245566004,-5.856720177375572
59062-023,-35.23778493760051,-5.811884969385281
59068-350,-35.23979110139438,-5.8569265724165085
59122-470,-35.23023554645375,-5.750769007346027
59122-460,-35.23057956011423,-5.750250591062218
59068-310,-35.241624938902284,-5.854499969098022
59040-580,-35.2323600321989,-5.796398219867273
59040-585,-35.23763993067557,-5.795319960822965
59040-586,-35.241244592172485,-5.793538243505727
59090-578,-35.175889905158385,-5.889599943016473
59120-650,-35.25028154187196,-5.7546909514710975
59122-507,-35.229851138116985,-5.752634551105349
59122-508,-35.229851138116985,-5.752634551105349
59122-509,-35.23024000936664,-5.751859981451119
59122-490,-35.229851138116985,-5.752634551105349
59068-270,-35.243736403993616,-5.85297401279468
59068-360,-35.24425492866162,-5.85258996386667
59068-320,-34.81090057364062,-7.4758549764140145
59068-335,-35.24420236447807,-5.853514866572379
59068-250,-35.24587489908835,-5.85142494218956
59115-544,-35.28711999999996,-5.727389999999957
59068-400,-35.23631569812035,-5.859194407570842
59115-696,-35.27176492161665,-5.743749966259934
59070-130,-35.23371988219849,-5.8217049556885385
59127-660,-35.251189905801404,-5.74881994898842
59068-230,-35.245334894976274,-5.851809964911928
59139-465,-35.265519900836765,-5.727479958779867
59073-306,-43.83445879783913,-16.694498044832265
59114-302,-35.26733491815037,-5.761009960324046
59072-742,-35.251119999999965,-5.829109999999957
59122-496,-35.228379939323474,-5.753704943113817
59106-115,-35.27191792477228,-5.765308340617207
59136-310,-35.2493317425885,-5.719896425142482
59060-750,-35.24706474150146,-5.813516566396262
59114-570,-35.2781996110418,-5.764067948406414
59135-250,-35.25132992506809,-5.732259948116248
59073-271,-35.26163488871494,-5.8535849586378745
59122-521,-35.23216453225301,-5.747459753188084
59129-550,-35.25754787679144,-5.7464094982992675
59080-290,-35.206366611379664,-5.8577738694775086
59080-098,-35.20553493649025,-5.858014962104157
59074-324,-35.251119999999965,-5.829109999999957
59110-290,-35.25323408118209,-5.755265543713738
59114-022,-35.26809993445319,-5.7532149580089476
59110-300,-35.2544093941111,-5.755590559662782
59114-320,-35.274927166465346,-5.758319035628222
59088-350,-35.20441155071667,-5.8747206776624905
59114-087,-35.27575224429896,-5.740609219255369
59139-509,-35.270834907549826,-5.7266699735665085
59056-470,-35.201599999999985,-5.82863999999995
59022-140,-35.20781400736389,-5.801938557910062
59032-220,-35.21299273480236,-5.808709119244406
59090-495,-35.1735349256422,-5.887534956395407
59136-010,-35.25130775184989,-5.724720967722052
59114-240,-35.267957282050354,-5.7485490656205815
59115-715,-35.26941995847478,-5.746949988299491
59114-306,-35.274638292602226,-5.742121176477332
59114-335,-35.28490442445172,-5.734469464026513
59133-470,-35.242019936089406,-5.721909974572205
59032-390,-35.2158950966917,-5.8080002446191035
59110-240,-35.25203738759293,-5.757462056711368
59064-370,-35.22042703536325,-5.828254877670188
59020-058,-35.19946470352268,-5.790433239338152
59020-200,-35.199770031124245,-5.791539994902692
59020-255,-35.20111447049886,-5.794852877433884
59010-050,-35.19613991267799,-5.774544952797951
59122-435,-35.22655993477747,-5.747939953928785
59035-153,-35.173579134009145,-5.885366323755733
59032-590,-35.25953551178368,-5.727128474386661
59037-809,-35.173579134009145,-5.885366323755733
59092-575,-35.190839999999966,-5.887309999999957
59139-470,-35.266524183219474,-5.7272621053151385
59110-370,-35.254444934080546,-5.752444954473737
59022-205,-35.207159059770476,-5.809400613349104
59022-275,-35.20710997991594,-5.80885998243879
59020-640,-35.204152632452484,-5.8014703951782485
59056-055,-35.20843018428014,-5.8129300083020725
59056-205,-35.20997030872117,-5.816864409772787
59056-165,-35.20999605011764,-5.81724364348246
59075-705,-35.21129140194723,-5.820580702267712
59075-750,-35.21098171165653,-5.820042636068437
59022-100,-35.20459703557176,-5.801885658993284
59056-100,-35.208619979773005,-5.813100010069604
59056-105,-35.20894436275666,-5.8128168635700135
59080-410,-35.210157611104776,-5.857573522319381
59139-580,-35.273764885623834,-5.725744946732062
59080-140,-35.20968623622245,-5.855293958093362
59052-702,-35.22753806437276,-5.808263611476195
59115-662,-35.26742489788096,-5.7442899494172455
59122-638,-35.22438491472248,-5.7534399492449335
59052-310,-35.227639943001634,-5.8082799547390485
59065-660,-35.21923490577342,-5.8333549629120895
59114-810,-35.280464918017614,-5.7616849549867535
59115-576,-35.27936990618677,-5.753844962806362
59131-750,-35.24138995224673,-5.725774953945433
59122-268,-35.23708492295682,-5.7458299564876745
59073-231,-35.252869999999966,-5.851879999999938
59114-736,-35.27604987624849,-5.743444948803378
59115-623,-35.27018054747144,-5.738655271274081
59114-177,-35.28071312740675,-5.743056704818965
59138-350,-35.26040488633346,-5.7348099540615465
59073-161,-35.252869999999966,-5.851879999999938
59064-972,-35.22457996160938,-5.827349999839143
59042-970,-35.23916003072593,-5.797729988488243
59037-970,-35.21675119191625,-5.805707316654093
59025-971,-35.20674169209513,-5.787827046347807
59068-970,-35.242308699443605,-5.853079303317196
59054-973,-35.218910023206355,-5.811579993838251
59054-972,-35.218910023206355,-5.811579993838251
59054-974,-35.218910023206355,-5.811579993838251
59054-975,-35.218910023206355,-5.811579993838251
59054-977,-35.218910023206355,-5.811579993838251
59054-978,-35.218910023206355,-5.811579993838251
59062-180,-35.232882181131586,-5.81419354934452
59123-223,-35.236819999999966,-5.736699999999927
59015-290,-35.202260877149854,-5.813759541962973
59056-300,-35.20384138816057,-5.8177685319221295
59056-305,-35.20384138816057,-5.8177685319221295
59139-899,-35.211509999999976,-5.795439999999927
59090-740,-35.17667638029039,-5.8820710165542005
59114-173,-35.27968965590034,-5.739373688408363
59070-060,-35.233127570315006,-5.826072413705383
59070-065,-35.232484733610704,-5.825699550497473
59122-067,-35.232484733610704,-5.825699550497473
59072-138,-35.24203472874436,-5.820772787486418
59112-030,-35.25528991373969,-5.760454973560037
59125-345,-35.23985264631531,-5.724730230238768
59012-420,-35.20483951315804,-5.7793882198355435
59114-239,-35.275344916281924,-5.74444497271648
59136-290,-35.249384904862104,-5.722349961624638
59104-335,-35.27057999999994,-5.7693899999999285
59132-165,-35.236819999999966,-5.736699999999927
59072-124,-35.24326211279492,-5.8205950886756925
59135-703,-35.254543283980475,-5.727710497546313
59135-709,-35.25408922028235,-5.726883316968503
59050-251,-35.22854118048438,-5.798069958481038
59037-120,-35.228781873378246,-5.798347320501957
59037-125,-35.22877419520499,-5.7983870623539655
59035-827,-35.22877419520499,-5.7983870623539655
59074-735,-35.27834668298434,-5.838083935826036
59131-620,-35.243894925920245,-5.7272899619896425
59139-040,-35.2640893672548,-5.730963394221453
59072-370,-35.24833256993364,-5.8181755113939095
59125-356,-35.24357993399892,-5.745649955116981
59135-670,-35.24898992101274,-5.725829934465723
59110-280,-35.2532787646016,-5.756016483369048
59114-671,-35.27832632441943,-5.7414755971292575
59120-120,-35.250040591542984,-5.753898167042488
59104-070,-35.252626984757455,-5.775024030563985
59060-765,-35.24615489656392,-5.813849959901468
59114-440,-35.2751391925519,-5.7616524028346765
59064-420,-35.21574489083873,-5.840039949789662
59073-172,-35.21574489083873,-5.840039949789662
59114-350,-35.272234894927685,-5.761534939874679
59073-239,-35.250752355130125,-5.854878013311456
59052-061,-35.23692980830442,-5.815754995137877
59062-048,-35.23692980830442,-5.815754995137877
59052-062,-35.23686491523593,-5.815660060381088
59052-063,-35.236942922636835,-5.8157460307785644
59052-064,-35.23687802956833,-5.815651096021775
59114-113,-35.26652992016939,-5.744574955079976
59035-550,-35.22570829362935,-5.801032784864296
59052-060,-35.23011000604839,-5.8061299965745405
59062-450,-35.2344752912195,-5.810465282426644
59072-450,-35.23420003952189,-5.81011001756886
59060-150,-35.23439293173533,-5.810335841592631
59050-145,-35.225223635842575,-5.798946560523548
59035-556,-35.23724489157891,-5.8154699722376915
59114-114,-35.26652992016939,-5.744574955079976
59037-345,-35.22570829362935,-5.801032784864296
59074-052,-35.258603977205574,-5.822673564930465
59123-500,-35.24411036323844,-5.7397097119232345
59115-610,-35.271224917504576,-5.749989957897924
59062-670,-35.22374031627943,-5.818736077226032
59074-882,-35.259024931704175,-5.840934969410737
59073-160,-35.25344225223833,-5.860821979337064
59042-243,-35.25344225223833,-5.860821979337064
59040-416,-35.22335490455076,-5.805634940418245
59073-204,-35.253083376372146,-5.8503115556439695
59073-209,-35.248859946266215,-5.8484199670368895
59073-246,-35.25359945999203,-5.858482223789612
59123-520,-35.25359945999203,-5.858482223789612
59139-313,-40.72116694218933,-20.831798827618027
59090-665,-35.170271278245046,-5.884493005104479
59123-288,-35.24025491682825,-5.7427849577473475
59073-117,-35.253299924197286,-5.8523299572301735
59080-320,-35.207024261456226,-5.858303622586376
59123-285,-35.24175903281421,-5.741485058068162
59065-570,-35.21938876965642,-5.834560375095142
59110-360,-35.25302990118647,-5.754034959596603
59114-332,-35.28711999999996,-5.727389999999957
59065-510,-35.221041044550994,-5.838002972633897
59110-590,-35.25017516512675,-5.762313213701223
59072-470,-35.24833895686473,-5.8241561684412195
59139-740,-35.285445471911174,-5.73308317504214
59114-209,-35.287904904823705,-5.737549977254844
59114-325,-35.285445471911174,-5.73308317504214
59139-574,-35.26820990502286,-5.718524963929568
59072-150,-35.249511818024004,-5.827681594340593
59123-307,-35.238904927502816,-5.743804972499517
59071-120,-35.23882990946939,-5.826634960633996
59115-041,-35.268054923633144,-5.749239966156537
59025-255,-35.20975999999996,-5.789489999999943
59122-255,-35.23551340613828,-5.746219966442426
59072-810,-35.242970413866416,-5.828022371405496
59110-685,-35.247997441364305,-5.760834126814762
59123-260,-35.252364979884184,-5.851140007031269
59073-114,-35.252364979884184,-5.851140007031269
59065-590,-35.22013858216717,-5.833186812160869
59114-054,-35.266549952917984,-5.762749959604236
59115-653,-35.27677491087316,-5.752439946286588
59052-820,-35.236411890726124,-5.809506873065074
59073-146,-35.253144900898036,-5.858299946812124
59123-290,-35.2394186126047,-5.744213941895678
59114-390,-35.27484799496944,-5.759308382145076
59114-102,-35.26872493106346,-5.7567949526742055
59123-370,-35.236819999999966,-5.736699999999927
59073-118,-35.2573599085479,-5.861689944687157
59124-406,-35.242642960465346,-5.7561143016372505
59124-407,-35.242745556036915,-5.7560630004922935
59124-408,-35.24262504580412,-5.756078474660892
59052-830,-35.22715999999997,-5.804779999999938
59124-405,-35.24280967178658,-5.755316777344719
59052-835,-35.22715999999997,-5.804779999999938
59050-130,-35.23787944998789,-5.8035853880994415
59050-133,-35.23783450495736,-5.80347943567195
59050-136,-35.23783450495736,-5.80347943567195
59050-137,-35.237865568309495,-5.803591276708825
59050-138,-35.237820623278985,-5.803485324281335
59072-475,-35.24821888452085,-5.825344320580496
59106-125,-35.271704817835776,-5.764659699260544
59073-127,-35.25342992751553,-5.852679943597266
59050-135,-35.23664337232412,-5.803980843745028
59106-062,-35.271704817835776,-5.764659699260544
59090-278,-35.190839999999966,-5.887309999999957
59060-211,-35.24998492340089,-5.82370496160523
59075-394,-35.201599999999985,-5.82863999999995
59031-430,-35.215969903029496,-5.794954970849191
59122-241,-35.23604682298423,-5.748846271513878
59120-090,-35.25141199961351,-5.755428723387121
59129-755,-35.25141199961351,-5.755428723387121
59122-242,-35.23604682298423,-5.748846271513878
59060-310,-35.244409910051345,-5.813789945474732
59072-440,-35.251329883584454,-5.8334399554102845
59106-150,-35.26922994072979,-5.765814949183643
59114-172,-35.27531610591063,-5.731999479209236
59060-315,-35.244409910051345,-5.813789945474732
59072-445,-35.24804830535297,-5.835368301397581
59074-380,-35.2533388254541,-5.828821381489679
59062-090,-35.23641407711215,-5.814378627380372
59062-095,-35.23641407711215,-5.814378627380372
59073-158,-35.25068502836854,-5.858476191593691
59114-315,-35.28554489616563,-5.732034957377259
59114-327,-35.285414934756886,-5.733334948650246
59114-322,-35.2855200482853,-5.732298554118575
59106-027,-35.2855200482853,-5.732298554118575
59072-415,-35.25059491640449,-5.834064972975327
59073-269,-35.2573599085479,-5.861689944687157
59114-159,-35.268054923633144,-5.749239966156537
59104-295,-35.268317198773865,-5.767402664847517
59104-297,-35.26820260737672,-5.767402664847517
59104-291,-35.268317198773865,-5.767385648203223
59074-829,-35.26968989766654,-5.853614965851243
59073-345,-35.26968989766654,-5.853614965851243
59065-420,-35.223649905633,-5.8385099590935345
59090-323,-35.169624058380734,-5.892070825914298
59035-186,-35.19999999999993,-5.866669999999943
59139-785,-35.262637837912955,-5.7197440801627675
59104-290,-35.2593540054569,-5.767849473549425
59104-313,-35.26222732170577,-5.7669209788586215
59106-035,-35.259559990493386,-5.767800014357919
59114-835,-35.27357860846814,-5.763258745136191
59073-272,-35.2573599085479,-5.861689944687157
59114-122,-35.2656576398054,-5.737522944977428
